m,q,n,rho0,n_saddles,status,A,a_SN_on,a_SN_off,Y_SN_on,Y_SN_off,rho_SN_on,rho_SN_off,SAM_SN_on,SAM_SN_off,E_met_on,E_self_crit,E_met_off,E_self_off,bistable_width
0.680208,3,3,0.07600000000000001,2,two_positive_saddles,0.42710857729436585,2.114248200952418,2.1317334831535866,0.9772247593403047,0.7779588654832142,0.4827279230001451,0.32011466809563477,54.19677601927504,57.892091393697356,0.21617898299495603,0.783821017005011,0.17269363482486297,0.8273063651750409,0.017485282201168406
0.680208,3,3,0.07700000000000001,2,two_positive_saddles,0.42902545747656035,2.0954835467225013,2.10842625765715,0.9686647556497815,0.7878147508769522,0.4761406124406099,0.32838977394052477,54.34815468462674,57.70574489785658,0.21509796707507445,0.7849020329248981,0.1756962631057626,0.8243037368943389,0.012942710934648716
0.680208,3,3,0.078,2,two_positive_saddles,0.4309268469284488,2.0768998533176095,2.0858657734281394,0.9591578777118751,0.7986096513700796,0.46876603024850605,0.33745663543854876,54.517423251229644,57.50140543327503,0.2138163210356369,0.7861836789643629,0.17889531193871977,0.8211046880610887,0.00896592011052988
0.680208,3,3,0.079,2,two_positive_saddles,0.43281308412080205,2.0584685391608684,2.0640477285643235,0.9482778164772951,0.810763874355168,0.46025321862247537,0.34766128021032816,54.712559261176516,57.271208855740305,0.2122408100780639,0.7877591899219425,0.18238076115511329,0.8176192388448856,0.005579189403455143
0.680208,3,3,0.08,2,two_positive_saddles,0.4346844961575074,2.040149753458335,2.0429806772176207,0.9351687457640909,0.8251291862091384,0.44989749450199085,0.3597047258974412,54.9495785209191,56.99922287213063,0.21018752048102327,0.7898124795189789,0.18633606679980713,0.8136639332001927,0.0028309237592858416
0.680208,3,3,0.081,2,two_positive_saddles,0.43654139987460555,2.0218753425768283,2.022702925622974,0.9173938350346512,0.8441485019284499,0.4356943060594441,0.3755966913727507,55.27403738013675,56.63977629742364,0.2071304826421763,0.792869517357749,0.1912829283408995,0.8087170716591008,0.000827583046145719
0.680208,3,3,0.082,0,no_positive_saddle_pair,,,,,,,,,,,,,,
0.680208,3,3,0.083,0,no_positive_saddle_pair,,,,,,,,,,,,,,
0.680208,3,3,0.084,0,no_positive_saddle_pair,,,,,,,,,,,,,,
0.680208,3,3,0.085,0,no_positive_saddle_pair,,,,,,,,,,,,,,
0.680208,3,3,0.08600000000000001,0,no_positive_saddle_pair,,,,,,,,,,,,,,
0.680208,3,3,0.08700000000000001,0,no_positive_saddle_pair,,,,,,,,,,,,,,
0.680208,3,3,0.08800000000000001,0,no_positive_saddle_pair,,,,,,,,,,,,,,
0.680208,3,3,0.08900000000000001,0,no_positive_saddle_pair,,,,,,,,,,,,,,
0.680208,3,3,0.09000000000000001,0,no_positive_saddle_pair,,,,,,,,,,,,,,
