rho_program,s,eta,SAM,met,alpha_real,alpha_imag,tlogeta,resid
0.0,59.844150240527455,2.440183797176535,25477.13653909876,25.01883384348456,-1.2665926842150928e-05,0.0,3.512245137703559e-05,1.3609989868346079e-09
0.0,60.34415025645078,2.440225877495634,25714.64700185475,25.0189402626867,-1.2438616687287014e-05,0.0,3.448916838109214e-05,1.2889942308177062e-09
0.0,60.84415027179007,2.4402672065685187,25952.16715757245,25.01904550907696,-1.2217374053537312e-05,0.0,3.3872865635495234e-05,1.2257173240149755e-09
0.0,61.34415028657181,2.440307804341296,26189.696766303747,25.01914959413376,-1.20019846350416e-05,0.0,3.327294139476258e-05,1.165713360667558e-09
0.0,61.84415030082102,2.440347690060087,26427.23559598361,25.01925252963394,-1.1792244109526375e-05,0.0,3.268882034491394e-05,1.12316509574848e-09
0.0,62.344150314561446,2.44038688230146,26664.78342210781,25.019354327608724,-1.158795634396553e-05,0.0,3.2119952204367406e-05,1.073798198630832e-09
0.0,62.84415032781553,2.4404253990012887,26902.34002742652,25.0194550003038,-1.138893407933264e-05,0.0,3.156581043408792e-05,1.0230675750734699e-09
0.0,63.34415034060455,2.4404632574821425,27139.9052016528,25.01955456014276,-1.1194997537565635e-05,0.0,3.1025891021668844e-05,9.638818475898806e-10
0.0,63.84415035294869,2.4405004744792778,27377.478741185027,25.019653019694005,-1.1005975155949576e-05,0.0,3.049971133647469e-05,9.164241674878319e-10
0.0,64.34415036486709,2.4405370661653114,27615.0604488424,25.019750391640425,-1.0821702015004654e-05,0.0,2.9986809039844583e-05,8.858766952382375e-10
0.0,64.84415037637791,2.4405730481736736,27852.650133613075,25.01984668875205,-1.0642020768846814e-05,0.0,2.948674108278675e-05,8.520562795333294e-10
0.0,65.34415038749839,2.440608435620896,28090.24761041416,25.019941923860955,-1.04667795099025e-05,0.0,2.8999082745412608e-05,7.93416042625626e-10
0.0,65.84415039824489,2.4406432431277865,28327.85269986274,25.02003610983868,-1.0295833226257438e-05,0.0,2.852342672233745e-05,7.661415138313451e-10
0.0,66.344150408633,2.440677484839596,28565.46522805725,25.020129259575533,-1.0129043357852982e-05,0.0,2.805938229112293e-05,7.342303151420371e-10
0.0,66.84415041867747,2.440711174445195,28803.085026369583,25.020221385962103,-9.96627516045506e-06,0.0,2.7606574501595296e-05,6.99864408861243e-10
0.0,67.3441504283924,2.4407443251953285,29040.711931245616,25.0203125018722,-9.807400536245172e-06,0.0,2.7164643407790496e-05,6.704079177634202e-10
0.0,67.84415043779116,2.440776949920008,29278.345784015582,25.020402620147667,-9.65229712095676e-06,0.0,2.673324337073741e-05,6.53224964623023e-10
0.0,68.34415044688647,2.4408090610450786,29515.98643071255,25.02049175358464,-9.50084565575237e-06,0.0,2.6312042369010045e-05,6.199500394940008e-10
0.0,68.84415045569048,2.440840670608015,29753.63372189881,25.02057991492104,-9.352932463308785e-06,0.0,2.5900721369229124e-05,6.065855203848033e-10
0.0,69.34415046421472,2.4408717902729635,29991.28751250028,25.020667116825432,-9.208448154657384e-06,0.0,2.549897370434096e-05,5.739798791929808e-10
0.0,69.8441504724702,2.440902431345118,30228.947661647857,25.020753371886983,-9.067287786369806e-06,0.0,2.510650452760799e-05,5.532041780707705e-10
0.0,70.34415048046742,2.4409326047844204,30466.614032525824,25.02083869260652,-8.929349987663624e-06,0.0,2.4723030251059165e-05,5.33337961755071e-10
0.0,70.84415048821637,2.440962321218635,30704.286492226653,25.02092309138844,-8.794537324345405e-06,0.0,2.434827803967194e-05,5.14319136905678e-10
0.0,71.3441504957266,2.4409915909558464,30941.964911612104,25.02100658053362,-8.66275607879735e-06,0.0,2.398198532665184e-05,4.961075254789311e-10
0.0,71.8441505030072,2.4410204239963824,31179.649165180326,25.02108917223305,-8.533916152046365e-06,0.0,2.362389935002136e-05,4.786702545300157e-10
0.0,72.3441505100669,2.441048830044225,31417.33913093816,25.02117087856229,-8.407930540145745e-06,0.0,2.327377672319029e-05,4.6196349346584764e-10
0.0,72.84415051691397,2.441076818517895,31655.03469027929,25.02125171147645,-8.284715568527577e-06,0.0,2.2931383009739804e-05,4.45954369341613e-10
0.0,73.34415052355637,2.4411043985608867,31892.735727867148,25.021331682806064,-8.164190483827862e-06,0.0,2.259649234594242e-05,4.3060635666307477e-10
0.0,73.84415053000166,2.441131579051624,32130.442131522723,25.0214108042532,-8.046277494520977e-06,0.0,2.226888705219075e-05,4.15886582485419e-10
0.0,74.34415053625709,2.441158368613,32368.153792117137,25.021489087388343,-7.93090174536982e-06,0.0,2.1948357289934327e-05,4.017767840615272e-10
